,title,handle,created,product_type,price,sku,available,image
184,VANCE - RIVERSIDE SPARKLE - BOTTOM,vance-riverside-sparkle-bottom,2021-10-20T15:00:08+08:00,Bottoms,0.00,VANSIDBOTXL,False,"{'id': 28263753023584, 'created_at': '2021-10-20T15:00:08+08:00', 'position': 2, 'updated_at': '2021-10-20T15:00:08+08:00', 'product_id': 6578712084576, 'variant_ids': [], 'src': 'https://cdn.shopify.com/s/files/1/0312/1385/products/2.VANCE_RIVERSIDESPARKLE_COMBO_FRONT.jpg?v=1634713208', 'width': 1400, 'height': 1786}"
185,GRETA - RIVERSIDE SPARKLE,greta-riverside-sparkle,2021-10-20T14:59:50+08:00,Swimwear,89.00,GRESIDTOPXL,False,"{'id': 28263752433760, 'created_at': '2021-10-20T14:59:50+08:00', 'position': 9, 'updated_at': '2021-10-20T14:59:50+08:00', 'product_id': 6578711986272, 'variant_ids': [], 'src': 'https://cdn.shopify.com/s/files/1/0312/1385/products/9.GRETA_Riverside_Sparkle_ProductHover.jpg?v=1634713190', 'width': 1400, 'height': 1786}"
186,GRETA - RIVERSIDE SPARKLE - BOTTOM,greta-riverside-sparkle-bottom,2021-10-20T14:59:39+08:00,Bottoms,0.00,GRESIDBOTXL,True,"{'id': 28263752073312, 'created_at': '2021-10-20T14:59:39+08:00', 'position': 2, 'updated_at': '2021-10-20T14:59:39+08:00', 'product_id': 6578711953504, 'variant_ids': [], 'src': 'https://cdn.shopify.com/s/files/1/0312/1385/products/2.GRETA_RIVERSIDESPARKLE_COMBO_FRONT.jpg?v=1634713179', 'width': 1400, 'height': 1786}"
187,MACI - RIVERSIDE SPARKLE,maci-riverside-sparkle,2021-10-20T14:59:22+08:00,Swimwear,89.00,MACSIDTOPXL,True,"{'id': 28263751417952, 'created_at': '2021-10-20T14:59:22+08:00', 'position': 11, 'updated_at': '2021-10-20T14:59:22+08:00', 'product_id': 6578711855200, 'variant_ids': [], 'src': 'https://cdn.shopify.com/s/files/1/0312/1385/products/11.MACI_Riverside_Sparkle_ProductHover.jpg?v=1634713162', 'width': 1400, 'height': 1786}"
188,MACI - RIVERSIDE SPARKLE - BOTTOM,maci-riverside-sparkle-bottom,2021-10-20T14:59:10+08:00,Bottoms,0.00,MACSIDBBOTXL,True,"{'id': 28263750828128, 'created_at': '2021-10-20T14:59:10+08:00', 'position': 2, 'updated_at': '2021-10-20T14:59:10+08:00', 'product_id': 6578711822432, 'variant_ids': [], 'src': 'https://cdn.shopify.com/s/files/1/0312/1385/products/2.MACI_RIVERSIDESPARKLE_COMBO_FRONT.jpg?v=1634713150', 'width': 1400, 'height': 1786}"
189,VANCE - SPARKLE,vance-sparkle,2021-10-20T14:36:35+08:00,Swimwear,89.00,VANSPATOPXL,False,"{'id': 28263721140320, 'created_at': '2021-10-20T14:36:35+08:00', 'position': 9, 'updated_at': '2021-10-20T14:36:35+08:00', 'product_id': 6578711167072, 'variant_ids': [], 'src': 'https://cdn.shopify.com/s/files/1/0312/1385/products/9.VANCE_SPARKLE_HOVER.jpg?v=1634711795', 'width': 1400, 'height': 1786}"
190,VANCE - SPARKLE - BOTTOM,vance-sparkle-bottom,2021-10-20T14:36:25+08:00,Bottoms,0.00,VANSPABOTXL,True,"{'id': 28263720681568, 'created_at': '2021-10-20T14:36:25+08:00', 'position': 2, 'updated_at': '2021-10-20T14:36:25+08:00', 'product_id': 6578711134304, 'variant_ids': [], 'src': 'https://cdn.shopify.com/s/files/1/0312/1385/products/2.VANCE_SPARKLE_COMBO_FRONT.jpg?v=1634711785', 'width': 1400, 'height': 1786}"
191,ASTER - SPARKLE,aster-sparkle,2021-10-20T14:36:07+08:00,Swimwear,89.00,ASTSPATOPXL,False,"{'id': 28263720190048, 'created_at': '2021-10-20T14:36:08+08:00', 'position': 9, 'updated_at': '2021-10-20T14:36:08+08:00', 'product_id': 6578711036000, 'variant_ids': [], 'src': 'https://cdn.shopify.com/s/files/1/0312/1385/products/9.ASTER_SPARKLE_HOVER.jpg?v=1634711768', 'width': 1400, 'height': 1786}"
192,ASTER - SPARKLE - BOTTOM,aster-sparkle-bottom,2021-10-20T14:35:58+08:00,Bottoms,0.00,ASTSPABOTXL,True,"{'id': 28263719764064, 'created_at': '2021-10-20T14:35:58+08:00', 'position': 2, 'updated_at': '2021-10-20T14:35:58+08:00', 'product_id': 6578711003232, 'variant_ids': [], 'src': 'https://cdn.shopify.com/s/files/1/0312/1385/products/2.ASTER_SPARKLE_COMBO_FRONT.jpg?v=1634711758', 'width': 1400, 'height': 1786}"
193,MACI - SPARKLE,maci-sparkle,2021-10-20T14:35:40+08:00,Swimwear,89.00,MACSPATOPXL,False,"{'id': 28263719207008, 'created_at': '2021-10-20T14:35:41+08:00', 'position': 11, 'updated_at': '2021-10-20T14:35:41+08:00', 'product_id': 6578710904928, 'variant_ids': [], 'src': 'https://cdn.shopify.com/s/files/1/0312/1385/products/11.MACI_SPARKLE_HOVER.jpg?v=1634711741', 'width': 1400, 'height': 1786}"
194,MACI - SPARKLE - BOTTOM,maci-sparkle-bottom,2021-10-20T14:35:27+08:00,Bottoms,0.00,MACSPABBOTXL,False,"{'id': 28263717634144, 'created_at': '2021-10-20T14:35:28+08:00', 'position': 2, 'updated_at': '2021-10-20T14:35:28+08:00', 'product_id': 6578710872160, 'variant_ids': [], 'src': 'https://cdn.shopify.com/s/files/1/0312/1385/products/2.MACI_SPARKLE_COMBO_FRONT.jpg?v=1634711728', 'width': 1400, 'height': 1786}"
195,MARIS VISOR - WHITE,maris-visor-white,2021-10-20T14:36:40+08:00,Accessories,59.00,MARWHIHAT,True,"{'id': 28313150980192, 'created_at': '2021-11-02T06:18:16+08:00', 'position': 6, 'updated_at': '2021-11-02T06:18:17+08:00', 'product_id': 6578711199840, 'variant_ids': [], 'src': 'https://cdn.shopify.com/s/files/1/0312/1385/products/6.MARISVISOR_WHITE_COMBOcopy.jpg?v=1635805097', 'width': 1400, 'height': 1786}"
196,VANCE - RAINBOW,vance-rainbow,2021-10-20T14:35:54+08:00,Swimwear,99.00,VANRAITOPXL,False,"{'id': 28263719665760, 'created_at': '2021-10-20T14:35:55+08:00', 'position': 9, 'updated_at': '2021-10-20T14:35:55+08:00', 'product_id': 6578710970464, 'variant_ids': [], 'src': 'https://cdn.shopify.com/s/files/1/0312/1385/products/9.VANCE_Rainbow_ProductHover.jpg?v=1634711755', 'width': 1400, 'height': 1786}"
197,VANCE - RAINBOW - BOTTOM,vance-rainbow-bottom,2021-10-20T14:35:44+08:00,Bottoms,0.00,VANRAIBOTXL,True,"{'id': 28263719272544, 'created_at': '2021-10-20T14:35:44+08:00', 'position': 2, 'updated_at': '2021-10-20T14:35:44+08:00', 'product_id': 6578710937696, 'variant_ids': [], 'src': 'https://cdn.shopify.com/s/files/1/0312/1385/products/2.VANCE_RAINBOW_COMBO_FRONT.jpg?v=1634711744', 'width': 1400, 'height': 1786}"
198,MAIA - RAINBOW,maia-rainbow,2021-10-20T14:35:24+08:00,Swimwear,99.00,MAIRAITOPXL,True,"{'id': 28263717273696, 'created_at': '2021-10-20T14:35:24+08:00', 'position': 11, 'updated_at': '2021-10-20T14:35:24+08:00', 'product_id': 6578710839392, 'variant_ids': [], 'src': 'https://cdn.shopify.com/s/files/1/0312/1385/products/11.MAIA_Rainbow_ProductHover.jpg?v=1634711724', 'width': 1400, 'height': 1786}"
199,MAIA - RAINBOW - BOTTOM,maia-rainbow-bottom,2021-10-20T14:35:11+08:00,Bottoms,0.00,MAIRAIBBOTXL,True,"{'id': 28263716880480, 'created_at': '2021-10-20T14:35:11+08:00', 'position': 2, 'updated_at': '2021-10-20T14:35:11+08:00', 'product_id': 6578710806624, 'variant_ids': [], 'src': 'https://cdn.shopify.com/s/files/1/0312/1385/products/2.MAIA_RAINBOW_COMBO_FRONT.jpg?v=1634711711', 'width': 1400, 'height': 1786}"
200,CELESTE - PONCHE,celeste-ponche,2021-10-05T15:20:07+08:00,Bottoms,69.00,CELPONABOTXL,True,"{'id': 28208207036512, 'created_at': '2021-10-05T15:20:07+08:00', 'position': 8, 'updated_at': '2021-10-05T15:20:07+08:00', 'product_id': 6575323578464, 'variant_ids': [], 'src': 'https://cdn.shopify.com/s/files/1/0312/1385/products/8.CELESTE_PONCHE_HOVER.jpg?v=1633418407', 'width': 1400, 'height': 1786}"
201,LENNY - EZE,lenny-eze,2021-10-05T15:02:50+08:00,CLOTHING,69.00,LENEZESARONG,False,"{'id': 28208163815520, 'created_at': '2021-10-05T15:02:51+08:00', 'position': 10, 'updated_at': '2021-10-05T15:02:51+08:00', 'product_id': 6575322792032, 'variant_ids': [], 'src': 'https://cdn.shopify.com/s/files/1/0312/1385/products/10.LENNY_EZE_HOVER.jpg?v=1633417371', 'width': 1400, 'height': 1786}"
202,CELESTE - EZE,celeste-eze,2021-10-05T15:02:38+08:00,Bottoms,69.00,CELEZEABOTXL,True,"{'id': 28208162766944, 'created_at': '2021-10-05T15:02:39+08:00', 'position': 8, 'updated_at': '2021-10-05T15:02:39+08:00', 'product_id': 6575322759264, 'variant_ids': [], 'src': 'https://cdn.shopify.com/s/files/1/0312/1385/products/8.CELESTE_EZE_HOVER.jpg?v=1633417359', 'width': 1400, 'height': 1786}"
203,MELROSE - PALAIS,melrose-palais,2021-10-05T14:27:31+08:00,Swimwear,99.00,MELPALTOPXL,False,"{'id': 28208114139232, 'created_at': '2021-10-05T14:27:33+08:00', 'position': 11, 'updated_at': '2021-10-05T14:27:33+08:00', 'product_id': 6575322071136, 'variant_ids': [], 'src': 'https://cdn.shopify.com/s/files/1/0312/1385/products/10.MELROSE_PALAIS_HOVER.jpg?v=1633415253', 'width': 1400, 'height': 1786}"
204,MELROSE - PALAIS - BOTTOM,melrose-palais-bottom,2021-10-05T14:27:12+08:00,Bottoms,0.00,MELPALBBOTXL,True,"{'id': 28208113614944, 'created_at': '2021-10-05T14:27:12+08:00', 'position': 2, 'updated_at': '2021-10-05T14:27:12+08:00', 'product_id': 6575322038368, 'variant_ids': [], 'src': 'https://cdn.shopify.com/s/files/1/0312/1385/products/2.MELROSE_PALAIS_FRONTcopy_4cfdb9dc-d1c3-4330-98e2-a9dfc98668b7.jpg?v=1633415232', 'width': 1400, 'height': 1786}"
